r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-2.870027544791747,2.680247397259744,0.0,0.0,0.0,0.0,solved,0.3950758413170583,200,0.164416973143751,0,0.9998670322349972,1.0,True,1,0.57,0.6,2.400967499642567e-06,solved,,A_00089
1.5,0.0,1.7169482932380218,0.6682117151290887,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0029614407490478,0,1.5,0.0,True,0,,,,,,A_00090
1.5,0.0,-0.8355418151609921,3.641023064864219,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1122708271754324,0,1.2625740331510726,0.0,True,0,,,,,,A_00091
1.5,0.0,0.4912061404017835,2.3133436597050907,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0382153436343648,0,1.3749539532585664,0.0,True,0,,,,,,A_00092
1.5,0.0,-2.4469618168736513,2.1040889944715007,0.0,0.0,0.0,0.0,solved,0.3219622716607479,200,0.130847272609769,0,0.9997607625924224,1.0,True,1,0.54,0.44,3.922684494839235e-06,solved,,A_00093
1.5,0.0,3.85554154501365,2.2855824018230977,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0646347773148523,0,1.5,0.0,True,0,,,,,,A_00094
1.5,0.0,-3.948728938685518,3.0905968049015544,0.0,0.0,0.0,0.0,solved,0.4326533147965902,200,0.2471046380532678,0,0.9996007264547124,1.0,True,1,0.54,0.44,2.282766268790759e-07,solved,,A_00095
1.5,0.0,3.8261257107211657,2.359480113283802,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0658680433623587,0,1.5,0.0,True,0,,,,,,A_00096
1.5,0.0,-1.44254690973868,0.7500308629111396,0.0,0.0,0.0,0.0,solved,0.146408485646678,200,0.0934320945725799,0,0.9995881551640456,1.0,True,1,0.47,0.18,1.3047924632213316e-05,solved,,A_00097
1.5,0.0,1.3802130713349543,0.7804295938272201,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0037405155552019,0,1.48263716099185,0.0,True,0,,,,,,A_00098
1.5,0.0,0.6215031401428739,2.408956705518503,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0394489748510483,0,1.4092174689387684,0.0,True,0,,,,,,A_00099
1.5,0.0,3.699384744995048,0.2890610621195071,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0295250973249035,0,1.5,0.0,True,0,,,,,,A_00100
1.5,0.0,-0.0002174107310519,2.976389917130593,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0666572953095434,0,1.339469610878088,0.0,True,0,,,,,,A_00101
1.5,0.0,-2.5821860762027296,1.552266927138077,0.0,0.0,0.0,0.0,solved,0.2349618624456989,200,0.13998772223436,0,0.9996586626535534,1.0,True,1,0.52,0.35,7.95975971687457e-06,solved,,A_00102
1.5,0.0,-3.4968360123602293,2.903523455103107,0.0,0.0,0.0,0.0,solved,0.4132404241222885,200,0.2101259024900306,0,0.9998526654776112,1.0,True,1,0.56,0.6,6.421504365984278e-07,solved,,A_00103
1.5,0.0,-3.297856905924106,1.5803668334318703,0.0,0.0,0.0,0.0,solved,0.2255686940952574,200,0.1897756209774715,0,1.000000167698712,1.0,True,1,0.54,0.82,5.9270990315312506e-15,solved,,A_00104
1.5,0.0,2.988181048965857,1.889201347000046,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0347025873840474,0,1.5,0.0,True,0,,,,,,A_00105
1.5,0.0,3.300975469127085,3.0636684709554896,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0757774628419456,0,1.5,0.0,True,0,,,,,,A_00106
1.5,0.0,3.322591680894127,0.5096120361956253,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0214892691761995,0,1.5,0.0,True,0,,,,,,A_00107
1.5,0.0,-3.4114967573549437,0.2813050142768722,0.0,0.0,0.0,0.0,solved,0.0397450568777278,200,0.2458940295525921,0,0.999823938991384,1.0,True,1,0.5,0.47,4.860694273389754e-05,solved,,A_00108
1.5,0.0,2.9508343547785545,2.536279917389773,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0512258168661622,0,1.5,0.0,True,0,,,,,,A_00109
1.5,0.0,1.3898675018181894,1.272069551383192,0.0,0.0,0.0,0.0,analytic,0.0,0,0.009781740664272,0,1.494409670730609,0.0,True,0,,,,,,A_00110
1.5,0.0,1.687038906127559,1.841421315469299,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0205548960808204,0,1.5,0.0,True,0,,,,,,A_00111
1.5,0.0,0.0597588843562171,3.1586629298394815,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0723086758531979,0,1.364818697325341,0.0,True,0,,,,,,A_00112
1.5,0.0,-2.4221204216330516,3.232547007254273,0.0,0.0,0.0,0.0,solved,0.4946299284039813,200,0.1553240757004103,0,0.999888816288124,1.0,True,1,0.54,0.64,1.2502589021856636e-06,solved,,A_00113
1.5,0.0,-0.0892317109659206,3.9547813334712782,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1089957169602752,0,1.391825033972402,0.0,True,0,,,,,,A_00114
1.5,0.0,-2.5364534025942502,3.852076560497069,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1867886993954737,0,1.0355867744080076,0.0,True,0,,,,,,A_00115
1.5,0.0,2.407336292868872,1.9250419863010744,0.0,0.0,0.0,0.0,analytic,0.0,0,0.027174274784274,0,1.5,0.0,True,0,,,,,,A_00116
1.5,0.0,2.508272513437084,2.411395620964466,0.0,0.0,0.0,0.0,analytic,0.0,0,0.040988653812956,0,1.5,0.0,True,0,,,,,,A_00117
1.5,0.0,1.240968511931042,3.654763050829556,0.0,0.0,0.0,0.0,analytic,0.0,0,0.080546341617121,0,1.4962466807711885,0.0,True,0,,,,,,A_00118
1.5,0.0,-3.477836668709669,3.3399528158336023,0.0,0.0,0.0,0.0,solved,0.4778839345230748,200,0.2202586295642879,0,1.0000007316934287,1.0,True,1,0.55,1.0,1.7763568394002505e-15,solved,,A_00119
1.5,0.0,-0.9454817602700896,1.3021824644028177,0.0,0.0,0.0,0.0,solved,0.2946281521217028,200,0.0544164234032185,0,0.9996510563982648,1.0,True,1,0.51,0.23,1.2598016356779596e-06,solved,,A_00120
1.5,0.0,3.9522141696798743,3.1247620083055128,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0946649516551695,0,1.5,0.0,True,0,,,,,,A_00121
1.5,0.0,-0.1157188897632979,1.690513585699125,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0328103022850275,0,1.0843773402311134,0.0,True,0,,,,,,A_00122
1.5,0.0,3.020231246974369,0.3472594888595766,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0145901531812815,0,1.5,0.0,True,0,,,,,,A_00123
1.5,0.0,1.6673500553109282,3.156618494820584,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0599534781771356,0,1.5,0.0,True,0,,,,,,A_00124
1.5,0.0,2.3935710377289183,1.289146898959327,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0147622135593863,0,1.5,0.0,True,0,,,,,,A_00125
1.5,0.0,2.373113461968437,0.9013137675026606,0.0,0.0,0.0,0.0,analytic,0.0,0,0.009448161749762,0,1.5,0.0,True,0,,,,,,A_00126
