dth,lam,offset,ok,J,regime
1.2763642178632644,1.4285714285714286,-1,True,0.7802104550799587,arc
1.2763642178632644,1.4285714285714286,1,True,2.3339457032051936,arc
1.2763642178632644,2.857142857142857,0,True,0.01555914748025983,0
1.2763642178632644,2.857142857142857,-1,True,0.9917776755880243,arc
1.2763642178632644,2.857142857142857,1,True,2.1445645531820716,arc
1.2763642178632644,4.285714285714286,0,True,0.04524967938783818,0
1.2763642178632644,4.285714285714286,-1,True,1.2515021923970007,arc
1.2763642178632644,4.285714285714286,1,True,2.0164241004341354,arc
1.2763642178632644,5.714285714285714,0,True,0.09363608743789419,0
1.2763642178632644,5.714285714285714,-1,True,1.5582604150273789,arc
1.2763642178632644,5.714285714285714,1,True,1.9467157557531287,arc
1.2763642178632644,7.142857142857143,0,True,0.1607183716304278,0
1.2763642178632644,7.142857142857143,-1,True,1.9104603540391394,arc
1.2763642178632644,7.142857142857143,1,True,1.9320327854743111,arc
1.2763642178632644,8.571428571428571,0,True,0.246496531965439,0
1.2763642178632644,8.571428571428571,-1,True,2.3059876676104434,arc
1.2763642178632644,8.571428571428571,1,True,1.9695215281920575,arc
1.2763642178632644,10.0,0,True,0.35097056844292784,0
1.2763642178632644,10.0,-1,True,2.743035675638094,arc
1.2763642178632644,10.0,1,True,2.05575491139815,arc
1.2763642178632644,11.428571428571429,0,True,0.4741404810628946,0
1.2763642178632644,11.428571428571429,-1,True,3.2200616331213507,arc
1.2763642178632644,11.428571428571429,1,True,2.1891170858597233,arc
1.2763642178632644,12.857142857142858,0,True,0.6160062698253388,0
1.2763642178632644,12.857142857142858,-1,True,3.735850558536322,arc
1.2763642178632644,12.857142857142858,1,True,2.3677931503641654,1arcs+1pts
1.2763642178632644,14.285714285714286,0,True,0.7765679347302605,0
1.2763642178632644,14.285714285714286,-1,True,4.290181726832369,arc
1.2763642178632644,14.285714285714286,1,True,2.590956196345223,ambiguous:point+ambiguous
1.2763642178632644,15.714285714285715,0,True,0.9558254757776599,0
1.2763642178632644,15.714285714285715,-1,True,4.8816473302225525,arc
1.2763642178632644,15.714285714285715,1,True,2.857781809882846,ambiguous:point+ambiguous
1.2763642178632644,17.142857142857142,0,True,1.1537788929675366,0
1.2763642178632644,17.142857142857142,-1,True,5.5108454620480245,arc
1.2763642178632644,17.142857142857142,1,True,3.16669285124081,ambiguous:point+ambiguous
1.2763642178632644,18.571428571428573,0,True,1.3704281862998915,0
1.2763642178632644,18.571428571428573,-1,True,6.176752834077417,arc
1.2763642178632644,18.571428571428573,1,True,3.5170121045838867,ambiguous:point+ambiguous
1.2763642178632644,20.0,0,True,1.6057733557747242,0
1.2763642178632644,20.0,-1,True,6.879803318909238,arc
1.2763642178632644,20.0,1,True,3.906065717251203,1arcs+1pts
1.7895463267948966,0.0,0,True,0.02697791745253266,1
1.7895463267948966,0.0,-1,True,0.42968095137405105,arc
1.7895463267948966,0.0,1,True,3.2714002655990035,arc
1.7895463267948966,1.4285714285714286,0,True,0.011054071407500211,1
1.7895463267948966,1.4285714285714286,-1,True,0.5680600605119365,arc
1.7895463267948966,1.4285714285714286,1,True,2.98532547605906,arc
1.7895463267948966,2.857142857142857,0,True,0.015358449083463297,0
1.7895463267948966,2.857142857142857,-1,True,0.7519799719467922,arc
1.7895463267948966,2.857142857142857,1,True,2.7655544185017247,arc
1.7895463267948966,4.285714285714286,0,True,0.03435534325098027,0
1.7895463267948966,4.285714285714286,-1,True,0.9812271774593329,arc
1.7895463267948966,4.285714285714286,1,True,2.6106287595697806,arc
1.7895463267948966,5.714285714285714,0,True,0.06790750094321303,0
