N,seed,K,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_cost_continuous,contact_min_dist,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,scp_min_dist_continuous,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_scp,n_crossings_contact
16,12,10,True,converged,0.0191718330024741,1,1,1.6998466868629392,1.6665018727170025,0.5578847205168974,True,converged,0.0323789119720459,2,1.682760484936045,0.5,0.0,0.2234890541627765,0.0404682743492128,0.183309673263686,True,65,65
16,12,15,True,converged,0.0211014170199632,1,1,1.6813301722083858,1.6665018727170025,0.5071660178706497,True,converged,0.0626780986785888,2,1.6738357052385908,0.4999999999999999,0.0,0.4148749570287535,0.026563788126031,0.1185548451117658,True,65,65
16,12,25,True,converged,0.0191718330024741,1,1,1.6718377359375929,1.6665018727170025,0.5025182523691774,True,converged,0.5732607841491699,5,1.6691322704703373,0.5002213076069182,0.0,0.4764514401941744,0.0122082793074938,0.0556034152733815,True,65,65
16,12,35,True,converged,0.0211014170199632,1,1,1.669219894231333,1.6665018727170025,0.511381077844172,True,converged,0.777601957321167,3,1.6677744348671968,0.5000420401802566,0.0,0.4785875830240939,0.0048444130621794,0.0221082695096004,True,65,65
16,12,50,True,converged,0.0191718330024741,1,1,1.6678325032478556,1.6665018727170025,0.5025182523691774,True,converged,2.5658881664276123,4,1.6671353411927805,0.500000014436905,0.0,0.4896648188083429,0.0060044976866852,0.0274275150202992,True,65,65
16,12,75,True,converged,0.0191718330024741,1,1,1.6670911870067948,1.6665018727170025,0.5025182523691774,True,converged,3.4064440727233887,3,1.6667761484881636,0.5000000751330157,0.0,0.4954294941986194,0.002027421678269,0.0092574191217011,True,65,65
16,12,100,True,converged,0.0191718330024741,1,1,1.6668318591341742,1.6665018727170025,0.5025182523691774,True,converged,6.061022043228149,3,1.6666536820514126,0.5000071167923946,0.0,0.4974396569116571,0.0003118059847195,0.001383643971765,True,65,65
16,12,150,True,converged,0.0191718330024741,1,1,1.666646751426827,1.6665018727170025,0.5002881648589962,True,converged,16.318845987319946,3,1.6665692039814906,0.5000016350350196,0.0,0.4988604855330104,0.0019933545403315,0.009093601456674,True,65,65
16,12,200,True,converged,0.022030583990272135,1,1,1.6665820301351304,1.6665018727170025,0.50000001075713,True,converged,21.673002243041992,3,1.6665405857427864,0.5000169053189947,0.0,0.4998630019291896,0.0014658738659478325,0.006685503201521437,True,65,65
16,13,10,True,converged,0.3430938329838682,6,1,1.619492813274397,1.5876210790157264,0.5268008939248091,True,converged,0.0317628383636474,2,1.5990846600163022,0.4999999999999999,0.0,0.0069927384202236,0.1067754869442315,0.3323120521636772,True,55,55
16,13,15,True,converged,0.3221224589797202,6,1,1.601816326290798,1.5876210790157264,0.5003424880960978,True,converged,0.1313979625701904,4,1.5919337750252782,0.5000000000000006,0.0,0.0924384907054618,0.0797413008258364,0.2453063565154151,False,55,55
16,13,25,True,converged,0.3430938329838682,6,1,1.5927287828240169,1.5876210790157264,0.5016036683810795,True,converged,0.7489080429077148,6,1.5886789170039783,0.4999999999999994,0.0,0.2753335890150443,0.0599827932361916,0.1432752605781245,True,56,56
16,13,35,True,converged,0.3221224589797202,6,1,1.5902172590135182,1.5876210790157264,0.5107936178036004,True,converged,1.5687787532806396,4,1.587006453609526,0.500000000029663,0.0,0.1644130174381598,0.0618007337207991,0.2459849313230866,True,56,56
16,13,50,True,converged,0.3430938329838682,6,1,1.588895632640995,1.5876210790157264,0.5002909279210256,True,converged,3.1586859226226807,3,1.587755225519771,0.5000000443447495,0.0,0.4308891634203806,0.0301503494704527,0.1236108250084476,True,56,56
16,13,75,True,converged,0.3430938329838682,6,1,1.588185226269891,1.5876210790157264,0.5003424880960978,True,converged,20.37548279762268,7,1.58758384097722,0.4999999999999991,0.0,0.4489590419416358,0.0250632246100032,0.1012785150633054,True,56,56
16,13,100,True,converged,0.3430938329838682,6,1,1.587937279807077,1.5876210790157264,0.5002605178372522,True,converged,25.539733171463013,5,1.5876434425109116,0.500000090605094,0.0,0.4721224379147399,0.0168615874240019,0.0648584572400061,True,56,56
16,13,150,True,converged,0.3430938329838682,6,1,1.5877595668440196,1.5876210790157264,0.5000428687166253,True,converged,60.27065324783325,4,1.5875978321612148,0.5000000000000097,0.0,0.4878657208976275,0.0081786838021981,0.0300873697109624,True,56,56
16,13,200,True,converged,0.33139962499262765,6,1,1.587697477966926,1.5876210790157264,0.5002605178372522,True,converged,94.04954481124878,4,1.5875886728226924,0.5000000000005027,0.0,0.4932263179709213,0.006291635170900477,0.01867976535216918,True,56,56
16,14,10,True,converged,0.0068709579936694,0,0,1.0626030685150234,1.0417698019391737,0.6300479835552348,True,converged,0.002781867980957,0,1.052290620434762,0.6383838744554626,0.0,0.5552313624631441,0.0077153448840013,0.0173125811996168,True,32,32
16,14,15,True,converged,0.0053542499954346,0,0,1.0510278716902408,1.0417698019391737,0.7990499567007147,True,converged,0.0036630630493164,0,1.0464184629546582,0.7970940076536657,0.0,0.5552313624631355,0.0034127536829885,0.0076515425837651,True,32,32
16,14,25,True,converged,0.0068709579936694,0,0,1.0451013709159525,1.0417698019391737,0.5734699648584751,True,converged,0.0060348510742187,0,1.0434372137724512,0.573800059152815,0.0,0.5552313624630787,0.001225311274033,0.0027467075942067,True,32,32
16,14,35,True,converged,0.0053542499954346,0,0,1.0434685594781383,1.0417698019391737,0.5583190456152132,True,converged,0.0082004070281982,0,1.042618831644002,0.5582539320229563,0.0,0.5552313624630377,0.0006246808912296,0.0014002823029698,True,32,32
16,14,50,True,converged,0.0068709579936694,0,0,1.0426011284017995,1.0417698019391737,0.5734699648584751,True,converged,0.0116169452667236,0,1.0421845880656413,0.5735521252833118,0.0,0.5552313624630396,0.0003059677762041,0.0006865384091518,True,32,32
16,14,75,True,converged,0.0068709579936694,0,0,1.0421381205288085,1.0417698019391737,0.5628965511951142,True,converged,0.0173261165618896,0,1.0419529503104703,0.5628745421106562,0.0,0.5552313624630442,0.0001359556371099,0.0003054478922926,True,32,32
16,14,100,True,converged,0.0068709579936694,0,0,1.041976067773261,1.0417698019391737,0.556224736117458,True,converged,0.023029088973999,0,1.0418719014205575,0.5562201403490316,0.0,0.5552313624630489,7.646911456459654e-05,0.0001718080846461,True,32,32
16,14,150,True,converged,0.0068709579936694,0,0,1.0418603158050133,1.0417698019391737,0.555835203029229,True,converged,0.034398078918457,0,1.0418140170756187,0.5558368339603392,0.0,0.5552313624630651,3.398438779359158e-05,7.63517910565454e-05,True,32,32
16,14,200,True,converged,0.007250958005897701,0,0,1.0418198026161263,1.0417698019391735,0.556224736117458,True,converged,0.04611611366271973,0,1.0417937590743922,0.5562235862652355,0.0,0.5552313624630872,1.9115846691998552e-05,4.294879969755758e-05,True,32,32
16,15,10,True,converged,2.304783416009741,8,1,1.4923864773745772,1.4630392718056604,0.5149926826950808,True,converged,0.0344419479370117,2,1.473930693404527,0.4999999999999989,0.0,0.0607895789166881,0.0899760191395487,0.2715344173869854,True,51,51
16,15,15,True,converged,2.2092845420120284,8,1,1.4761395954611027,1.4630392718056604,0.5000010885076356,True,converged,0.0638871192932128,2,1.4674083236360969,0.4999999999999982,0.0,0.111108677785675,0.0679896434378436,0.2261345093445361,False,52,52
16,15,25,True,converged,2.304783416009741,8,1,1.4677348456746944,1.4630392718056604,0.5019554366922835,True,converged,0.4591171741485595,3,1.46252362117162,0.5000000016266385,0.0,0.0934691319990823,0.0792682903602867,0.2664839562699332,True,52,52
16,15,35,True,converged,2.2092845420120284,8,1,1.4654355194190138,1.4630392718056604,0.5032172572465965,True,converged,1.2078659534454346,4,1.462867936798924,0.4999999999999997,0.0,0.1785832172707161,0.0559431365258555,0.2292854605789919,True,52,52
16,15,50,True,converged,2.304783416009741,8,1,1.464210214819151,1.4630392718056604,0.5000411568683416,True,converged,3.4326560497283936,4,1.4623555236025485,0.5000000000000002,0.0,0.3679368785139984,0.025806416021968,0.0818452621266544,True,52,52
16,15,75,True,converged,2.304783416009741,8,1,1.463560584599678,1.4630392718056604,0.5000010885076356,True,converged,7.363783121109009,5,1.4630406792232855,0.500000000000005,0.0,0.4593075736697639,0.0192929236793424,0.0840058914913738,True,52,52
16,15,100,True,converged,2.304783416009741,8,1,1.4633302260691978,1.4630392718056604,0.5000411568683416,True,converged,14.784158945083618,6,1.4629828608806497,0.5000000000000004,0.0,0.4716950882317784,0.0163876316180563,0.0684795203635221,True,52,52
16,15,150,True,converged,2.304783416009741,8,1,1.46316770052408,1.4630392718056604,0.5000010885076356,True,converged,21.56235384941101,4,1.463044616747829,0.5000000003627411,0.0,0.4871374146172779,0.007998192567645,0.0313566712692257,True,52,52
16,15,200,True,converged,2.3669147080217954,8,1,1.4631096712095686,1.4630392718056604,0.5000411568683416,True,converged,35.31495976448059,4,1.4630018258951532,0.5000000030067481,0.0,0.492802581089023,0.0060173765590920076,0.018724932998099676,True,52,52
16,16,10,True,converged,0.1317711669835262,4,1,1.7893055468548744,1.7541549993403938,0.6385340264574434,True,converged,0.0027229785919189,0,1.768376312500998,0.5427229966608759,0.0,0.0226514463859253,0.0845083970199822,0.2946530905843003,False,60,59
16,16,15,True,converged,0.1110392909904476,4,1,1.769862076826193,1.7541549993403938,0.5052553315745912,True,converged,0.0767598152160644,2,1.759872566189889,0.4999999999999996,0.0,0.0226514463859364,0.0728744791769437,0.2539297811627609,False,61,61
16,16,25,True,converged,0.1317711669835262,4,1,1.7597898592354757,1.7541549993403938,0.5084569501968174,True,converged,0.3403167724609375,3,1.7554059475837651,0.4999999999999998,0.0,0.1203524674497876,0.0785889500860822,0.2966762720570079,True,61,61
16,16,35,True,converged,0.1110392909904476,4,1,1.7570400584261068,1.7541549993403938,0.5002880577057897,True,converged,2.9383389949798584,10,1.7540283562047905,0.5000056694704338,0.0,0.0226514463859375,0.0681873629522519,0.2555967994286304,True,61,61
16,16,50,True,converged,0.1317711669835262,4,1,1.7555720928617986,1.7541549993403938,0.500004061781718,True,converged,3.92771315574646,6,1.7542571053025415,0.5000000001184892,0.0,0.3363858642666815,0.0414515774371688,0.1743489186080386,True,61,61
16,16,75,True,converged,0.1317711669835262,4,1,1.7547768411067766,1.7541549993403938,0.5052553315745912,True,converged,7.287418842315674,5,1.7540254852075026,0.5000000000000382,0.0,0.4354955371448454,0.0218871337261151,0.0898091479289037,True,61,61
16,16,100,True,converged,0.1317711669835262,4,1,1.7545062877972608,1.7541549993403938,0.500004061781718,True,converged,9.678644180297852,4,1.7540989743659894,0.5000003818043894,0.0,0.4469073608443548,0.0150894996271452,0.0529305865282188,True,61,61
16,16,150,True,converged,0.1317711669835262,4,1,1.7543092486805316,1.7541549993403938,0.500004061781718,True,converged,15.858076810836792,3,1.7541489535576038,0.5000019408746688,0.0,0.4848697326361903,0.0085746478855085,0.0385823955231391,True,61,61
16,16,200,True,converged,0.11721112500526942,4,1,1.7542400393280462,1.7541549993403938,0.500004061781718,True,converged,33.61201810836792,4,1.7541301737253974,0.5000000057536164,0.0,0.4915060322726711,0.0020563394060003296,0.007874122083505034,True,61,61
16,17,10,True,converged,0.1499527090054471,4,1,1.163464070649267,1.1405834199989069,0.5629946149396358,True,converged,0.0338630676269531,2,1.1497339646037548,0.5000000000000007,0.0,0.099032105609366,0.0751926553364022,0.3245371140825747,False,44,44
16,17,15,True,converged,0.1222792500047944,4,1,1.1507238614729445,1.1405834199989069,0.6834195453759833,True,converged,0.003735065460205,0,1.1429563420055688,0.556852598518737,0.0,0.1579048725628719,0.080833309352678,0.3273546636658326,True,44,44
16,17,25,True,converged,0.1499527090054471,4,1,1.1442492326831668,1.1405834199989069,0.5001235706757623,True,converged,0.3485758304595947,3,1.140861696581508,0.4999999999999991,0.0,0.2051297446660128,0.0608572448476149,0.2621841148410361,True,44,44
16,17,35,True,converged,0.1222792500047944,4,1,1.1424514308542992,1.1405834199989069,0.5031111720523481,True,converged,2.158759832382202,11,1.1406089474199117,0.4999999999999995,0.0,0.1954166402427424,0.0590603349752566,0.2445787695270521,True,44,44
16,17,50,True,converged,0.1499527090054471,4,1,1.1414955482702172,1.1405834199989069,0.5001235706757623,True,converged,2.1644608974456787,3,1.1405243720610845,0.4999999999999991,0.0,0.4471504411939628,0.013980550289713,0.0563916241064488,True,44,44
16,17,75,True,converged,0.1499527090054471,4,1,1.1409872868672055,1.1405834199989069,0.5001235706757623,True,converged,5.3637471199035645,4,1.1405608742422948,0.4999999999999997,0.0,0.4750973924562625,0.0093939717489004,0.0386497434966842,True,44,44
16,17,100,True,converged,0.1499527090054471,4,1,1.1408099624284445,1.1405834199989069,0.5001235706757623,True,converged,13.46063995361328,6,1.140602651682994,0.5,0.0,0.4852144782738521,0.0109427231284339,0.0545039140533263,True,44,44
16,17,150,True,converged,0.1499527090054471,4,1,1.1406827967807285,1.1405834199989069,0.5001235706757623,True,converged,11.40975308418274,3,1.1406068239945488,0.4999999999999999,0.0,0.494454664872237,0.0073472248438511,0.0373942666916534,True,44,44
16,17,200,True,converged,0.14000470799510367,4,1,1.1406383569482783,1.1405834199989067,0.5000554883461578,True,converged,30.92460584640503,5,1.140595690514905,0.5000000000000001,0.0,0.4971328130612011,0.0051889988213746074,0.023817729891415222,True,44,44
16,18,10,True,converged,0.0467300830059684,2,1,1.8546740925525684,1.8177889429044412,0.5021637715139355,True,converged,0.0384457111358642,2,1.8352789755576224,0.5000000000000003,0.0,0.2264115605527913,0.0791613126408746,0.2996159189879138,True,44,44
16,18,15,True,converged,0.0442914579762145,2,1,1.8341534559882624,1.8177889429044412,0.5021637715139365,True,converged,0.2346251010894775,6,1.824813460438007,0.5001842583841022,0.0,0.2264115605527903,0.0683612252071593,0.2437245959593504,True,44,44
16,18,25,True,converged,0.0467300830059684,2,1,1.8236700425158336,1.8177889429044412,0.5021637715139365,True,converged,0.5483541488647461,4,1.8203608099109787,0.4999999999999986,0.0,0.4430051657500738,0.0303320281992168,0.1039261202088291,True,44,44
16,18,35,True,converged,0.0442914579762145,2,1,1.820781042525944,1.8177889429044412,0.5021637715139355,True,converged,1.1811590194702148,3,1.8190655096909625,0.4999999999999999,0.0,0.4703267997071384,0.018974315783494,0.0607835239089987,True,44,44
16,18,50,True,converged,0.0467300830059684,2,1,1.8192479012835785,1.8177889429044412,0.5021637715139365,True,converged,2.3306829929351807,3,1.8182821759675325,0.5000004760831315,0.0,0.4684403252909094,0.0118742684775542,0.0438335302610934,True,44,44
16,18,75,True,converged,0.0467300830059684,2,1,1.8184333739168193,1.8177889429044412,0.5021637715139365,True,converged,5.947582960128784,4,1.817981430030285,0.5000000000007274,0.0,0.4864152739826486,0.0028450040341101,0.009047228004569,True,44,44
16,18,100,True,converged,0.0467300830059684,2,1,1.818149770179188,1.8177889429044412,0.5015240700216853,True,converged,17.26934027671814,4,1.817906266069366,0.5000000003814323,0.0,0.4924506305923363,0.0046525743160526,0.0207630664200736,True,44,44
16,18,150,True,converged,0.0467300830059684,2,1,1.8179485292836923,1.8177889429044412,0.5000061119965045,True,converged,27.29988121986389,4,1.81787585852987,0.5000000124877043,0.0,0.4999694494686911,0.0030757319073072,0.0135296911978725,True,44,44
16,18,200,True,converged,0.044806792022427544,2,1,1.8178773649462474,1.8177889429044412,0.5000107211990553,True,converged,64.53932285308838,4,1.8178198232764928,0.5000000000000295,0.0,0.4981130854145919,0.0033758548469176443,0.012712501883913886,True,44,44
16,19,10,True,converged,0.9420841250102968,6,1,2.195607869327608,2.151803051495474,0.5235431807998815,True,converged,0.0688152313232421,4,2.166718575203633,0.4999999999999999,0.0,0.1277364705105912,0.1179331097096484,0.443077022016716,False,78,78
16,19,15,True,converged,0.906150291004451,6,1,2.1711834691387644,2.151803051495474,0.5235431807998804,True,converged,0.0854339599609375,2,2.1538271555768844,0.4999999999999999,0.0,0.0725437050930268,0.1283367091981573,0.431389637642696,True,78,78
16,19,25,True,converged,0.9420841250102968,6,1,2.158747620537271,2.151803051495474,0.5235431807998804,True,converged,0.446213960647583,4,2.1488496443290823,0.5000000029631789,0.0,0.0190567210481099,0.1077221697688778,0.4107061723660449,True,78,78
16,19,35,True,converged,0.906150291004451,6,1,2.155331916949371,2.151803051495474,0.5210079894382807,True,converged,1.0490741729736328,4,2.149113561631294,0.5000000006238787,0.0,0.1576983496114339,0.0764892170823978,0.3044968376105232,True,78,78
16,19,50,True,converged,0.9420841250102968,6,1,2.1535259875836164,2.151803051495474,0.515352901474003,True,converged,7.44449520111084,10,2.1500312461268964,0.4999999999999996,0.0,0.1101972567031364,0.0934382549242449,0.4204557903386018,False,78,78
16,19,75,True,converged,0.9420841250102968,6,1,2.152571944035517,2.151803051495474,0.5002845824142744,True,converged,5.810052871704102,4,2.1510229937485543,0.5000000044109083,0.0,0.2611612780571806,0.0457523229707921,0.2258341656231126,True,78,78
16,19,100,True,converged,0.9420841250102968,6,1,2.1522368864100185,2.151803051495474,0.5000141607548887,True,converged,12.28731894493103,4,2.1509793723322863,0.5000000002734035,0.0,0.3852430744369212,0.0261757076327212,0.1284061354017192,True,78,78
16,19,150,True,converged,0.9420841250102968,6,1,2.1519907993416343,2.151803051495474,0.5002845824142744,True,converged,27.611704111099243,5,2.1514670665305107,0.5000000007962397,0.0,0.4525735330718449,0.0096328587124106,0.0311961196386736,True,78,78
16,19,200,True,converged,0.942766083026072,6,1,2.1519079205074805,2.1518030514954734,0.5000141607548887,True,converged,71.85660219192505,6,2.1516358257327806,0.49999999999999967,0.0,0.47391467822058736,0.011386169776780915,0.04365151044246446,True,78,78
16,20,10,True,converged,0.2799776250030845,4,1,1.305340581413457,1.2786987201351436,0.6253485398367651,True,converged,0.03410005569458,2,1.2851925421149122,0.4999999999999996,0.0,0.0202352355198555,0.1004532462243067,0.4123845177165366,False,51,51
16,20,15,True,converged,0.2763487079937476,4,1,1.290705255364938,1.2786987201351436,0.5156345841901334,True,converged,0.0931403636932373,2,1.2798971107212234,0.5000332291234477,0.0,0.0351240992899704,0.1083383029144724,0.4638748804431238,True,51,51
16,20,25,True,converged,0.2799776250030845,4,1,1.2833305985147103,1.2786987201351436,0.5193821548658809,True,converged,0.6437320709228516,4,1.278487190374641,0.4999999999999984,0.0,0.2549249335571334,0.0401144084434568,0.1620393381514742,True,52,52
16,20,35,True,converged,0.2763487079937476,4,1,1.281014721784603,1.2786987201351436,0.5006864493034351,True,converged,3.0366971492767334,10,1.2791130185912905,0.49998675660888,0.0,0.3905641963260997,0.0338000133726928,0.1196709245136801,True,52,52
16,20,50,True,converged,0.2799776250030845,4,1,1.2799059293851591,1.2786987201351436,0.5004009184328275,True,converged,3.5205318927764893,4,1.2783286992809764,0.5000000000000024,0.0,0.4159489910600271,0.027737460832953,0.1021988047370344,True,52,52
16,20,75,True,converged,0.2799776250030845,4,1,1.27927089768842,1.2786987201351436,0.5001687738845811,True,converged,14.200219869613647,8,1.2784255126861055,0.499999999999999,0.0,0.4579771462534556,0.0220199692819722,0.0889539206006043,True,52,52
16,20,100,True,converged,0.2799776250030845,4,1,1.2789952662063289,1.2786987201351436,0.5000228729643311,True,converged,12.406900882720947,5,1.278468161045877,0.499999999999999,0.0,0.4952416877464698,0.0172930479759845,0.0923207628645027,True,52,52
16,20,150,True,converged,0.2799776250030845,4,1,1.2788840033634803,1.2786987201351436,0.5001687738845811,True,converged,56.1449830532074,3,1.2784771896868328,0.4999999999999994,0.0,0.4914262570079601,0.0193625957661314,0.0903223860828878,True,52,52
16,20,200,True,converged,0.2796919999818783,4,1,1.2787765498065777,1.2786987201351436,0.5000228729643311,True,converged,87.10346007347107,4,1.278452382778337,0.4999999999999984,0.0,0.49499224997745883,0.01812912000929187,0.0922562942964299,True,52,52
16,21,10,True,converged,0.120814791007433,4,1,1.633644017329147,1.6012938574220374,0.5188683302985362,True,converged,0.0458488464355468,2,1.6098831113713123,0.4999999999999986,0.0,0.0492122831154749,0.0955983600235728,0.3945425660649452,True,60,60
16,21,15,True,converged,0.1194445420114789,4,1,1.616004203910525,1.6012938574220374,0.5084298121910539,True,converged,0.1808829307556152,4,1.6068904729770392,0.4999999999999989,0.0,0.3660330113021422,0.0496361182468303,0.1781006120225717,True,60,60
16,21,25,True,converged,0.120814791007433,4,1,1.6064882207005635,1.6012938574220374,0.5016910998481137,True,converged,0.730741024017334,4,1.6027043899090034,0.4999999999999999,0.0,0.4159877726055595,0.0220415366674727,0.0692798002334688,True,60,60
16,21,35,True,converged,0.1194445420114789,4,1,1.6040545039294267,1.6012938574220374,0.5001644740486737,True,converged,3.5361809730529785,12,1.6025945041858545,0.4999999999999995,0.0,0.48025155842131,0.0131157691768668,0.0455201385143317,True,60,60
16,21,50,True,converged,0.120814791007433,4,1,1.6026072030545064,1.6012938574220374,0.5013775324309171,True,converged,6.340836763381958,6,1.6016749910384311,0.4999999999999992,0.0,0.4687056065565332,0.0115703622699106,0.038982911046431,True,60,60
16,21,75,True,converged,0.120814791007433,4,1,1.601880328726932,1.6012938574220374,0.5004120500476427,True,converged,16.620543003082275,4,1.6015064698232993,0.4999999999999999,0.0,0.4940543541107499,0.0084597315410728,0.0337950508840506,True,60,60
16,21,100,True,converged,0.120814791007433,4,1,1.6016145515582754,1.6012938574220374,0.5004826896041076,True,converged,20.534082174301147,5,1.6013882336588778,0.4999999999999991,0.0,0.4968234982313375,0.004204530888677,0.0124563506404977,True,60,60
16,21,150,True,converged,0.120814791007433,4,1,1.6014351885524332,1.6012938574220374,0.5002681187766442,True,converged,44.30967569351196,4,1.601336421521449,0.5000000000000012,0.0,0.4979062379037811,0.0034248690992792,0.0095430373836533,True,60,60
16,21,200,True,converged,0.12077358298120089,4,1,1.6013739540846792,1.6012938574220374,0.5000324489112749,True,converged,132.56404876708984,5,1.6013167725119282,0.49999999999999944,0.0,0.49812275427935704,0.003624880297481014,0.013572911084134899,True,60,60
16,22,10,True,converged,0.1137935000006109,4,1,1.9863443216300891,1.947384009272802,0.5417190820391447,True,converged,0.0302321910858154,2,1.9660339523952692,0.5,0.0,0.0725765255159206,0.0511192998810668,0.2554811909238509,False,62,62
16,22,15,True,converged,0.1125519160123076,4,1,1.9647099749669064,1.947384009272802,0.5159251098442388,True,converged,0.0609750747680664,2,1.95556374404958,0.4999999999999997,0.0,0.261176095722425,0.0489133195506032,0.2229040693711742,False,62,62
16,22,25,True,converged,0.1137935000006109,4,1,1.953615506234066,1.947384009272802,0.5062790285076728,True,converged,0.2030868530273437,2,1.9497165401127856,0.4999999999999993,0.0,0.1497202358319228,0.0526786387188696,0.2498760576000339,True,62,62
16,22,35,True,converged,0.1125519160123076,4,1,1.9505595392247312,1.947384009272802,0.5337286446904034,True,converged,0.8057510852813721,4,1.9482675709611137,0.5000000000000007,0.0,0.3330877831824295,0.0267502824094889,0.1255276455737647,True,62,62
16,22,50,True,converged,0.1137935000006109,4,1,1.9489381062277669,1.947384009272802,0.5062790285076728,True,converged,2.30224609375,4,1.9477519509928287,0.5000000000017915,0.0,0.4162698191403527,0.0178340012665728,0.0539935800491994,True,62,62
16,22,75,True,converged,0.1137935000006109,4,1,1.9480726937625,1.947384009272802,0.5005759368358692,True,converged,4.220786809921265,4,1.9475762130196737,0.5000000000000003,0.0,0.4534018652799724,0.0094354021106546,0.0386024063888866,True,62,62
16,22,100,True,converged,0.1137935000006109,4,1,1.9477698820163911,1.947384009272802,0.5013634573478154,True,converged,10.558391094207764,6,1.9475193604806391,0.5,0.0,0.4833081509969037,0.0111142054315072,0.0525009097937493,True,62,62
16,22,150,True,converged,0.1137935000006109,4,1,1.9475532726931215,1.947384009272802,0.5005759368358692,True,converged,10.9895179271698,3,1.9474113645294284,0.5000000000000008,0.0,0.4851569854888836,0.0063470693225993,0.0312736026521023,True,62,62
16,22,200,True,converged,0.11016195800038986,4,1,1.9474774846136176,1.9473840092728019,0.5013634573478154,True,converged,17.15482997894287,3,1.9473923202246561,0.5000000000007628,0.0,0.49166987816106084,0.003948826261474772,0.019110754633796228,True,62,62
16,23,10,True,converged,0.0728115829988382,3,1,1.541357905732357,1.5108393204638837,0.5366808579752952,True,converged,0.0326519012451171,2,1.521337441917588,0.499999999999999,0.0,0.0603127809674115,0.0856203723051399,0.3712746433457635,True,59,59
16,23,15,True,converged,0.0699704170110635,3,1,1.5243287925179312,1.5108393204638837,0.536680857975294,True,converged,0.1028900146484375,3,1.5129270560029404,0.5,0.0,0.1086323397696836,0.0758689410283931,0.3302862914348863,True,59,59
16,23,25,True,converged,0.0728115829988382,3,1,1.5157314662583026,1.5108393204638837,0.5093820743600833,True,converged,0.4748549461364746,4,1.5123228898876946,0.5000000000000008,0.0,0.4167447046938075,0.0286919046524018,0.1332706324035359,True,59,59
16,23,35,True,converged,0.0699704170110635,3,1,1.5133649849998534,1.5108393204638837,0.5010742207012704,True,converged,1.5399909019470217,6,1.5119367814782088,0.4999999999999997,0.0,0.4583043831673031,0.0249735320316091,0.1105019824461399,True,60,60
16,23,50,True,converged,0.0728115829988382,3,1,1.5120503375599574,1.5108393204638837,0.5093820743600833,True,converged,3.012176275253296,4,1.5110511899007533,0.4999999999999996,0.0,0.4806762517840758,0.0053648503919652,0.0166913905857064,True,60,60
16,23,75,True,converged,0.0728115829988382,3,1,1.5113778448305135,1.5108393204638837,0.5026760362057265,True,converged,5.169588088989258,4,1.5109508650997268,0.5,0.0,0.4896017805582057,0.0063906574249623,0.0306008621227523,True,60,60
16,23,100,True,converged,0.0728115829988382,3,1,1.5111455784108951,1.5108393204638837,0.5001041440039379,True,converged,13.563954830169678,4,1.5109710013603552,0.5000000142015674,0.0,0.494749875031622,0.0068576442324325,0.0315903909378026,True,60,60
16,23,150,True,converged,0.0728115829988382,3,1,1.5109714356321582,1.5108393204638837,0.5000155075385755,True,converged,34.283061027526855,5,1.5108653901935647,0.4999999999999996,0.0,0.4962944804333442,0.0022879710654909,0.0102466062531925,True,60,60
16,23,200,True,converged,0.07218429201748222,3,1,1.5109129549923646,1.5108393204638837,0.5001041440039379,True,converged,67.4834086894989,4,1.5108613913564213,0.5,0.0,0.4988242789479384,0.003912524536058299,0.018888589530098386,True,60,60
16,24,10,True,converged,0.3482746249937918,6,1,1.789984500114825,1.7523734168275569,0.5205152440075848,True,converged,0.0652318000793457,3,1.765040061493293,0.4999999999999992,0.0,0.1030643201306543,0.114101799995758,0.4148348421428872,False,63,64
16,24,15,True,converged,0.323371083009988,6,1,1.7688141018310222,1.7523734168275569,0.5205152440075851,True,converged,0.1237657070159912,3,1.7497413884620434,0.4999999999999987,0.0,0.1213289512165755,0.1402176890104474,0.5457928887351381,False,64,64
16,24,25,True,converged,0.3482746249937918,6,1,1.758486705688026,1.7523734168275569,0.5047828553986863,True,converged,0.7062909603118896,5,1.7523229816366082,0.5000000000000226,0.0,0.1382166612351136,0.082577842260029,0.2785746902365445,True,64,64
16,24,35,True,converged,0.323371083009988,6,1,1.7556281614411813,1.7523734168275569,0.5000121902407039,True,converged,2.0444788932800293,6,1.7535796494683908,0.4999999999999984,0.0,0.3484604782695201,0.046434364437817,0.1913590810302388,True,64,64
16,24,50,True,converged,0.3482746249937918,6,1,1.7538443000122157,1.7523734168275569,0.5000301061197294,True,converged,3.752556085586548,4,1.751809187288213,0.4998731329060634,0.0,0.412211001583953,0.0302098683117775,0.0850974316979501,True,64,64
16,24,75,True,converged,0.3482746249937918,6,1,1.7530133602055469,1.7523734168275569,0.5000033576086603,True,converged,11.240408182144163,4,1.752254867818882,0.5000000000000003,0.0,0.4633861219035221,0.0079415967381578,0.0307002644473663,True,64,64
16,24,100,True,converged,0.3482746249937918,6,1,1.7527291929230755,1.7523734168275569,0.5000301061197294,True,converged,15.272891998291016,4,1.7521725434334412,0.5000000369314891,0.0,0.4797298958116658,0.0076299906335879,0.03031000963374,True,64,64
