r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.10660745674444315,3.1982237023332942,solved,0.26393498009334504,200,0.08253652311966662,-1,0.9996336651545497,1.0,True,1,0.49,0.24,9.59013593660081e-06,solved,,L2_00086
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.09328152465138774,2.7984457395416324,solved,0.2443095327468706,200,0.08284582391798437,-1,0.9996720408568501,1.0,True,1,0.48,0.21,3.488334256451786e-06,solved,,L2_00087
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.07995559255833236,2.3986677767499707,solved,0.22458901146867674,200,0.08429101047573792,-1,0.9995134983293883,1.0,True,1,0.49,0.17,2.043333485413079e-06,solved,,L2_00088
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.06662966046527696,1.998889813958309,solved,0.20479989240423774,200,0.08691687658521802,-1,0.9996706528476476,1.0,True,1,0.48,0.19,1.1892251941869603e-05,solved,,L2_00089
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.05330372837222156,1.5991118511666467,solved,0.18490197126704566,200,0.09068209573458286,-1,0.9996386267916614,1.0,True,1,0.45,0.17,1.5517712262824723e-05,solved,,L2_00090
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.03997779627916617,1.1993338883749851,solved,0.16505224467925533,200,0.0955979513776058,-1,0.9996080972373664,1.0,True,1,0.44,0.14,3.956373133465022e-05,solved,,L2_00091
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.02665186418611078,0.7995559255833233,solved,0.14512593582797,200,0.10167611314177716,-1,0.9997484857741867,1.0,True,1,0.43,0.15,4.451756736578716e-07,solved,,L2_00092
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.01332593209305539,0.39977796279166167,solved,0.12531675172072046,200,0.10886370842526041,-1,0.9996905898051198,1.0,True,1,0.41,0.13,1.4616409108048067e-05,solved,,L2_00093
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.0,-0.0,solved,0.10549609548178365,200,0.1172004872600085,-1,0.9998600282354423,1.0,True,1,0.39,0.16,1.3500103507757544e-05,solved,,L2_00094
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.013325932093055404,-0.3997779627916621,solved,0.08584973141861668,200,0.12659076616612702,-1,0.9996347596277285,1.0,True,1,0.36,0.10,3.2516761267475935e-06,solved,,L2_00095
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.026651864186110808,-0.7995559255833242,solved,0.06621090699046325,200,0.13713257064003803,-1,0.9998515906415937,1.0,True,arc,0.35,0.11,8.668088368562267e-05,solved,,L2_00096
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.039977796279166186,-1.1993338883749856,solved,0.046821096167111775,200,0.14871322034658502,-1,0.9997910827117606,1.0,True,arc,0.32,0.08,2.609304965650594e-06,solved,,L2_00097
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.05330372837222159,-1.5991118511666476,solved,0.02757510224747739,200,0.1613880146591799,-1,0.9999598204578561,1.0,True,arc,0.29,0.09,0.00010026864101921203,solved,,L2_00098
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.06662966046527696,-1.998889813958309,solved,0.008574787266044603,200,0.17506657659591146,-1,0.9997898692734821,1.0,True,arc,0.28,0.06,7.4264214195984835e-06,solved,,L2_00099
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.07995559255833237,-2.398667776749971,solved,0.010278157289970946,200,0.17953799717417568,0,0.9998833557829484,1.0,True,arc,0.30,0.08,5.909260688108375e-06,solved,,L2_00100
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.09328152465138777,-2.7984457395416333,solved,0.02891336564059349,200,0.17667405335757885,0,0.9998311747918693,1.0,True,arc,0.34,0.11,7.846305022374267e-06,solved,,L2_00101
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.10660745674444315,-3.1982237023332942,solved,0.04730588903690716,200,0.17504239802372057,0,0.9998893804433939,1.0,True,1,0.37,0.15,2.2331823496838e-05,solved,,L2_00102
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.11993338883749854,-3.5980016651249564,solved,0.06552929197812724,200,0.174574209562728,0,0.9996779432098992,1.0,True,1,0.40,0.14,2.000564022354434e-05,solved,,L2_00103
1.5,0.0,-1.5,0.05,-0.0,-2.4,-0.13325932093055393,-3.997779627916618,solved,0.08350941609705231,200,0.17533528802790765,0,0.9996910606954101,1.0,True,1,0.44,0.15,3.778267972600548e-05,solved,,L2_00104
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.13325932093055393,3.997779627916618,solved,0.28235752543343384,200,0.0874598797392124,-1,0.9997100959208068,1.0,True,1,0.50,0.24,4.587379500042843e-06,solved,,L2_00105
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.11993338883749853,3.598001665124956,solved,0.2631607610468741,200,0.08561585256572685,-1,0.9996262532886229,1.0,True,1,0.49,0.20,3.7129702222275237e-06,solved,,L2_00106
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.10660745674444315,3.1982237023332942,solved,0.24375648625513027,200,0.08490641984873368,-1,0.9996686018007761,1.0,True,1,0.49,0.21,5.1058190336794596e-06,solved,,L2_00107
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.09328152465138774,2.7984457395416324,solved,0.22436024061976007,200,0.08533285671056823,-1,0.9996194432945803,1.0,True,1,0.48,0.18,5.154385929406757e-06,solved,,L2_00108
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.07995559255833236,2.3986677767499707,solved,0.2047852415341867,200,0.08691071261554267,-1,0.99957680055573,1.0,True,1,0.46,0.17,2.3280114868295954e-05,solved,,L2_00109
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.06662966046527696,1.998889813958309,solved,0.1851102842007104,200,0.08965386879131243,-1,0.9996400292111137,1.0,True,1,0.46,0.16,1.48496784169172e-06,solved,,L2_00110
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.05330372837222156,1.5991118511666467,solved,0.1654125548766513,200,0.09354462178991146,-1,0.9996298029645174,1.0,True,1,0.44,0.14,4.348953823285484e-06,solved,,L2_00111
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.03997779627916617,1.1993338883749851,solved,0.14566311866020962,200,0.09858857109732938,-1,0.999627394339556,1.0,True,1,0.41,0.13,3.848334126366204e-06,solved,,L2_00112
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.02665186418611078,0.7995559255833233,solved,0.12595352666179735,200,0.10477825702612423,-1,0.9996501236395748,1.0,True,1,0.40,0.12,1.0139688524923862e-05,solved,,L2_00113
1.5,0.0,-1.5,0.05,-0.0,-2.0,0.01332593209305539,0.39977796279166167,solved,0.10621719094988329,200,0.11209685512545846,-1,0.9996248864527666,1.0,True,1,0.38,0.10,2.8023534094367974e-06,solved,,L2_00114
