N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_min_dist,position_rmse,max_position_deviation
2,36,100,True,converged,0.003239870071411133,0.0,0.14910357957527148,4.025386278002293,0.0,True,converged,9.429198689758778e-05,0.0,0.0,0.15206983484148165,4.02534330736205,0.014769383520427828,0.026945979286813308
2,37,100,True,converged,0.0032041072845458984,0.0,0.5496487511340682,4.875807622908113,0.0,True,converged,0.0001066658878698945,0.0,0.0,0.5605834215642593,4.875588140482528,0.028357043926131042,0.05743426538151276
2,38,100,True,converged,0.0032732486724853516,0.0,0.7602002521309229,5.37551758896432,0.0,True,converged,0.00012479210272431374,0.0,0.0,0.7753236181002778,5.37538507715997,0.033348963301586036,0.05383781374541781
2,39,100,True,converged,0.003290891647338867,0.0,0.29305795290627573,2.3081789928890193,0.0,True,converged,0.00010412500705569983,0.0,0.0,0.2988880255214952,2.3081818928915228,0.020705946568014253,0.042127354097318076
2,40,100,True,converged,0.0032079219818115234,0.0,0.3190705585820014,1.9395401743471432,0.0,True,converged,0.0001057089539244771,0.0,0.0,0.3254181239951353,1.9395329710754812,0.02160536956808004,0.04408030170940367
2,41,100,True,converged,0.0030760765075683594,0.0,0.43536810792853015,1.006866559735547,0.0,True,converged,0.00011291704140603542,0.0,0.0,0.4440292879388397,1.0067527839941506,0.02523751786570493,0.04576439497392702
2,42,100,True,converged,0.0031290054321289062,0.0,0.9068036305213428,3.2449011700742836,0.0,True,converged,9.437499102205038e-05,0.0,0.0,0.9248435129447865,3.2448995431181635,0.0364229366339907,0.06509300105406605
2,43,100,True,converged,0.0030541419982910156,0.0,0.7692075580003406,1.4933400148828353,0.0,True,converged,7.008295506238937e-05,0.0,0.0,0.7845101146272614,1.4927626891533594,0.03354595071480996,0.05444286126541306
2,44,100,True,converged,0.0030379295349121094,0.0,0.7170755598003044,1.0391206146754006,0.0,True,converged,9.74580179899931e-05,0.0,0.0,0.7313410064219565,1.0391206146754006,0.032389242676614985,0.04938121690068797
2,45,100,True,converged,0.0029571056365966797,0.0,0.6526307660180661,0.6497361268042257,0.0,True,converged,7.950002327561378e-05,0.0,0.0,0.6656141528160651,0.6488875997254784,0.030899546448795386,0.06314725104094278
2,46,100,True,converged,0.003117084503173828,0.0,1.168772302649045,2.943761814847703,0.0,True,converged,0.00010579091031104326,0.0,0.0,1.1920237699016016,2.9434688074673425,0.04135074026839343,0.07843342615852968
2,47,100,True,converged,0.003074169158935547,0.0,0.9837058996049584,1.4101172326687328,0.0,True,converged,0.00010145804844796658,0.0,0.0,1.0032756699177647,1.4098816308011604,0.03793595060612913,0.08032681023276873
2,48,100,True,converged,0.0035250186920166016,0.0,0.7173423412052942,0.6267964340007344,0.0,True,converged,0.0001093749888241291,0.0,0.0,0.7316130951559165,0.6267948092307246,0.032395267177110124,0.05257554418498911
2,49,100,True,converged,0.003526926040649414,0.0,0.9113088065709176,1.1876254142211737,0.0,True,converged,0.00012295797932893038,0.0,0.0,0.9294383146238754,1.1876343891246943,0.0365133026355656,0.05871855391635882
