N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_cost_continuous,contact_min_dist,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_scp,n_crossings_contact,scp_error
12,27,200,True,converged,15.700138092041016,4.0,1.6172280013097546,0.5000000000000923,0.0,True,converged,0.04449400000157766,3,1,1.6173364346216983,1.6172588078094168,0.5031745027344624,0.003953286930711891,0.01415645531980604,True,40.0,40.0,
12,28,200,True,converged,9.681704044342041,3.0,1.3424351346232744,0.5000000000067967,0.0,True,converged,0.026217458012979478,2,1,1.3425025126507855,1.3424380295330403,0.5020952777403779,0.0016963430412606855,0.006344788870320461,True,37.0,37.0,
12,29,200,True,converged,11.20941686630249,3.0,2.107062880572541,0.50000000038834,0.0,True,converged,0.0427579999959562,3,1,2.107168204128927,2.107067013239223,0.5014228092915278,0.004651460037686195,0.015712378607221647,True,41.0,41.0,
12,30,200,True,converged,5.889041900634766,2.0,0.7807617444958327,0.5000537541780461,0.0,True,converged,0.044712667004205287,3,1,0.7808142252792859,0.780776693472485,0.5002808866433212,0.002618394016214945,0.006713723827333451,True,25.0,25.0,
12,31,200,True,converged,26.58712077140808,5.0,1.5920288694399998,0.5000000461133525,0.0,True,converged,0.11189445800846443,5,1,1.59214877463897,1.5920717909852702,0.5003829170610729,0.004257194450148441,0.01579108167720496,True,35.0,35.0,
12,32,200,True,converged,14.41279911994934,3.0,1.9159803171871448,0.5000000867774425,0.0,True,converged,0.04653266599052586,3,1,1.9160662250572098,1.9159736000574927,0.5001166100259137,0.0036136567431677945,0.011304166805823728,True,38.0,38.0,
12,33,200,True,converged,42.41010093688965,6.0,0.9676936567666524,0.5000000000000003,0.0,True,converged,0.0816679590207059,4,1,0.9677972365497323,0.967750379290907,0.5000356384196434,0.007083068976605009,0.02366302535465453,True,32.0,32.0,
12,34,200,True,converged,14.911800861358643,4.0,1.1459876748608209,0.5,0.0,True,converged,0.07326095798634924,4,1,1.1460204415753665,1.1459653122712958,0.500121603341419,0.002276923011407008,0.007971551165258108,True,30.0,30.0,
12,35,200,False,infeasible,,,,,,True,converged,0.5805620420142077,9,1,1.473104628340292,1.4730332710143805,0.5002814456509714,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=0.003335096445279344, dual_res=3.101137340300333e-05"
12,36,200,True,converged,0.03726792335510254,0.0,0.9105275078214965,0.6972738585491597,0.0,True,converged,0.003931957995519042,0,0,0.9105502698710327,0.9105065692907794,0.6972745520952567,1.6630852597003786e-05,3.652971451300829e-05,True,31.0,31.0,
12,37,200,True,converged,23.592076063156128,5.0,1.58059845520243,0.5000001643029165,0.0,True,converged,0.025614417012548074,2,1,1.5806722146447174,1.5805962099714623,0.5010138902109403,0.006516637679327668,0.02872212348247907,True,34.0,34.0,
12,38,200,True,converged,0.03490900993347168,0.0,1.2759859994725555,0.8759023911189321,0.0,True,converged,0.003613749984651804,0,0,1.2760178975275602,1.2759566568422513,0.8759020787190709,1.9687516428875395e-05,4.9389289857591065e-05,True,22.0,22.0,
12,39,200,True,converged,7.396798372268677,3.0,0.7845971304172079,0.4999999999999997,0.0,True,converged,0.04538533400045708,3,1,0.7846503912283915,0.7846127037751223,0.5003150984986149,0.0017693471464172816,0.006861969885973437,True,30.0,30.0,
12,40,200,True,converged,15.521839141845703,4.0,1.260518455214971,0.5000000079313303,0.0,True,converged,0.029759791999822482,2,1,1.260600835436631,1.2605401666804388,0.5011444667174835,0.00740321758745358,0.02878934794786916,True,32.0,32.0,
12,41,200,False,infeasible,,,,,,True,converged,0.39462087501306087,8,1,1.6606421710566852,1.6605612344286058,0.5000003411416156,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=0.00011532146987845742, dual_res=5.937335790795473e-07"
12,42,200,False,infeasible,,,,,,True,converged,0.36511070901178755,6,1,0.6119754093906715,0.6091107506691574,0.5051624658313546,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=7.209915840289219e-05, dual_res=6.041109219534491e-07"
12,43,200,True,converged,3.7932870388031006,2.0,2.042737527814729,0.4999999999999997,0.0,True,converged,0.042173791996901855,3,1,2.042797530593408,2.04269944395967,0.5001555399851876,0.004653163018314753,0.013455929265460955,True,47.0,47.0,
12,44,200,True,converged,8.901300191879272,3.0,1.3248007417847507,0.5000015960504258,0.0,True,converged,0.047388333012349904,3,1,1.3248528027348883,1.3247891196733972,0.5000037476456113,0.004725285646209976,0.016570936867824904,True,30.0,30.0,
12,45,200,True,converged,5.786172151565552,3.0,1.3935647052969324,0.5000001324203494,0.0,True,converged,0.023459833028027788,2,1,1.393662862121487,1.3935958557498829,0.5000003099040066,0.0037967262533524756,0.015546548701323845,True,41.0,41.0,
12,46,200,True,converged,8.983494758605957,4.0,1.3559769084765414,0.5000000000014467,0.0,True,converged,0.08317241698387079,4,1,1.3561620603685975,1.356096512313277,0.500001648877865,0.007571783163716743,0.03350332635718936,True,30.0,30.0,
12,47,200,True,converged,3.072803258895874,2.0,1.3115430339739833,0.5000014827485945,0.0,True,converged,0.012571291998028755,1,1,1.3115860923309068,1.3115231448632216,0.5060572415091494,0.0010646223863897692,0.0042741910747642,True,27.0,27.0,
12,48,200,True,converged,11.910611152648926,3.0,1.9858381341654572,0.49998631920550585,0.0,True,converged,0.026624666003044695,2,1,1.9859073285275577,1.9858119191598465,0.5002839822641634,0.003906373676771936,0.014244485100808732,True,44.0,44.0,
12,49,200,True,converged,33.944993019104004,6.0,1.8075038837051856,0.5000000000000004,0.0,True,converged,0.11760370898991823,5,1,1.807762899160848,1.8076753592478796,0.5000028876394432,0.009702873809221791,0.030856682989153138,True,43.0,43.0,
14,0,200,True,converged,35.07471489906311,5.0,1.9206367531877526,0.5000000000277972,0.0,True,converged,0.20057383298990317,6,1,1.920701698903835,1.920608164317092,0.5000000033382084,0.003595339967839052,0.012211476951555176,True,44.0,44.0,
14,1,200,True,converged,10.135749816894531,3.0,2.14745321020696,0.5000115770722753,0.0,True,converged,0.05500829199445434,3,1,2.1475075770771954,2.1474043323947742,0.5000999791439025,0.0004415790775268509,0.002003522339287678,True,50.0,50.0,
14,2,200,True,converged,11.819369077682495,3.0,1.4573515131722625,0.5000000065769531,0.0,True,converged,0.0886519999767188,4,1,1.4574268679211038,1.4573567988514546,0.5000028146083608,0.0030310004037967784,0.009474018263706934,True,45.0,45.0,
14,3,200,True,converged,22.165027856826782,3.0,1.951985454540429,0.5000035410495441,0.0,True,converged,0.16810470799100585,3,1,1.9520624124786912,1.951968581481259,0.500161106202695,0.0024312526928491436,0.008431189972645298,True,57.0,57.0,
14,4,200,True,converged,6.250441074371338,3.0,1.9137187589030578,0.500000078203422,0.0,True,converged,0.031309249985497445,2,1,1.9138515895474983,1.9137597336404026,0.5073389318230909,0.0057686886255973015,0.027195139694699853,True,57.0,57.0,
14,5,200,True,converged,51.42848587036133,3.0,1.5167883760795862,0.5000000560477208,0.0,True,converged,0.03917662499588914,2,1,1.5168400238542432,1.5167663103033067,0.5000104194556373,0.00572509353226235,0.023173358490220147,True,30.0,30.0,
14,6,200,True,converged,19.55903387069702,3.0,1.7654420624990521,0.5000000025574877,0.0,True,converged,0.03220395799144171,2,1,1.765511240660726,1.765426483718509,0.5005850224782132,0.0017835345915515354,0.006300002723032246,True,56.0,56.0,
14,7,200,True,converged,33.327394008636475,4.0,1.990307639925652,0.5000000588046627,0.0,True,converged,0.1631995839998126,5,1,1.9903904423122742,1.9902943803611872,0.5000033946964129,0.006113811311388722,0.02357680675001984,True,60.0,60.0,
14,8,200,True,converged,9.501796245574951,2.0,1.4655064694404503,0.500000502218122,0.0,True,converged,0.08686983399093151,4,1,1.4655587983831295,1.465488380535658,0.5000000943951503,0.0014842212793864215,0.006305098944884756,True,38.0,38.0,
14,9,200,True,converged,10.86053991317749,3.0,1.2422556258449966,0.5000059466029456,0.0,True,converged,0.0918227499932982,4,1,1.2422946120401,1.242234929638136,0.5000889077123309,0.0029084776310692533,0.01282469626074992,True,42.0,42.0,
14,10,200,True,converged,21.669286012649536,3.0,2.0217059103471167,0.5000011461663975,0.0,True,converged,0.08683795802062377,4,1,2.021770428836023,2.0216729393544957,0.5000179440425777,0.0036273479995654586,0.013417492300198,True,50.0,50.0,
14,11,200,True,converged,11.371994972229004,3.0,1.415597037405416,0.5000000000000001,0.0,True,converged,0.058930749975843355,3,1,1.4156372390749943,1.415569104993186,0.5000510220926164,0.0026807979524993784,0.011139433388582348,True,36.0,36.0,
14,12,200,True,converged,15.338596105575562,4.0,1.7543211671181422,0.5,0.0,True,converged,0.1299308750021737,5,1,1.7544024844633372,1.7543182708155225,0.5004523131327383,0.002259354649808141,0.007103583737964877,True,51.0,51.0,
14,13,200,True,converged,18.408200979232788,3.0,1.6906861417655168,0.5000000000037429,0.0,True,converged,0.05770637499517761,3,1,1.6907283411170795,1.6906456263313547,0.5000317919100683,0.004099365168605993,0.0161921271048576,True,53.0,53.0,
14,14,200,True,converged,8.993432998657227,2.0,1.3773219691389589,0.5000061820017598,0.0,True,converged,0.01378833400667645,1,1,1.377381477751805,1.3773153740455697,0.5073713428471629,0.0010699973945195718,0.004634730497333635,True,39.0,39.0,
14,15,200,True,converged,19.210664749145508,3.0,1.6901081127633166,0.5,0.0,True,converged,0.03418637500726618,2,1,1.690203849749934,1.6901227154173804,0.5000142363757125,0.0015203578165334118,0.006474225252101576,True,53.0,53.0,
14,16,200,True,converged,24.338301181793213,3.0,1.7799091560190057,0.500000001765029,0.0,True,converged,0.29222029098309577,7,1,1.7800215125480838,1.7799359714045015,0.5000271127573942,0.0029451689868491785,0.01053051758136485,True,55.0,55.0,
14,17,200,True,converged,21.586437940597534,3.0,1.4369312420565623,0.5000000014581986,0.0,True,converged,0.06582858299952932,3,1,1.4369977662180267,1.436928742132857,0.500574333726895,0.003327867505100433,0.014492328570794834,True,54.0,54.0,
14,18,200,True,converged,23.143728256225586,4.0,1.863492008255016,0.4999999999999998,0.0,True,converged,0.19935716700274497,6,1,1.863642992940235,1.8635529170122203,0.5003286886990858,0.006506772945743624,0.02435900796343301,True,49.0,49.0,
14,19,200,True,converged,24.428896188735962,4.0,1.761089449548891,0.49992582374789535,0.0,True,converged,0.15532716599409468,5,1,1.7611724930852417,1.7610876253300038,0.5000590635636233,0.009681249622778904,0.04310842374567029,True,38.0,38.0,
14,20,200,True,converged,15.930727005004883,4.0,0.9653968073228977,0.5000134908093954,0.0,True,converged,0.033411000011255965,2,1,0.9654348942975599,0.9653883775143134,0.5000964700177987,0.006172094006699014,0.025309445387147408,True,43.0,43.0,
14,21,200,True,converged,7.868514060974121,2.0,2.193028735975587,0.49999999999999983,0.0,True,converged,0.05800187500426546,3,1,2.1930907032727958,2.1929854431155746,0.5002462561443392,0.0025328338642738343,0.009896133114938175,True,63.0,63.0,
14,22,200,True,converged,56.31245303153992,4.0,1.9486481652640948,0.5000000000153011,0.0,True,converged,0.0552038750029169,3,1,1.9461761434349671,1.946082340293566,0.5000730751292176,0.14226346037599286,0.6595518432088607,False,42.0,42.0,
14,23,200,True,converged,59.537383794784546,7.0,1.1639762700751326,0.4999999999999997,0.0,True,converged,0.14382175001082942,5,1,1.1640879567246554,1.1640314474702969,0.5001783555586623,0.012509266288320402,0.05448135434282577,True,50.0,50.0,
14,24,200,True,converged,20.857928037643433,3.0,1.9159574106739294,0.5000001388770894,0.0,True,converged,0.39305341700674035,6,1,1.9160321102553244,1.9159401110962504,0.5000132214703764,0.003662352139001114,0.011841421462925368,True,53.0,53.0,
14,25,200,True,converged,36.842768907547,4.0,2.2276428592660427,0.5000000001970359,0.0,True,converged,0.08927029199548997,4,1,2.2277783357903695,2.227670805042257,0.5000136943645345,0.010707451224349553,0.02999194962540886,True,61.0,61.0,
14,26,200,True,converged,0.040873050689697266,0.0,1.2502063591001726,0.8010053773032529,0.0,True,converged,0.005248375004157424,0,0,1.2502376126963919,1.2501776092996149,0.8010029648717717,2.0253287523334217e-05,4.3795119644412186e-05,True,38.0,38.0,
14,27,200,True,converged,32.388030767440796,5.0,2.5885758441127287,0.5000000000000013,0.0,True,converged,0.37913445799495094,5,1,2.588638072952643,2.5885135951690676,0.500002176894132,0.006150604269279091,0.02860422046815638,True,53.0,53.0,
14,28,200,True,converged,5.451754808425903,2.0,1.771546060726724,0.5,0.0,True,converged,0.035731582989683375,2,1,1.771591124139673,1.7715060365302477,0.5000084246158533,0.0005085260492792,0.0020141573615887897,True,43.0,43.0,
14,29,200,True,converged,13.712687015533447,3.0,1.4791591636549006,0.5000000000948859,0.0,True,converged,0.11800595800741576,4,1,1.4792256893118336,1.4791538193352893,0.5000281609399067,0.003549280586957706,0.009372598698432455,True,45.0,45.0,
14,30,200,True,converged,12.173643112182617,3.0,1.706697231855226,0.500010727822991,0.0,True,converged,0.08759133299463429,4,1,1.7067732421683157,1.7066907732254804,0.500109279928231,0.003869248517367948,0.013670742682875355,True,62.0,62.0,
14,31,200,True,converged,4.712763071060181,2.0,1.2602683651938296,0.4999999999999993,0.0,True,converged,0.033404040994355455,2,1,1.2603000760945045,1.260239583614476,0.5000260307990294,0.00019971523273858865,0.0007436698532713228,True,41.0,41.0,
14,32,200,True,converged,40.48965811729431,4.0,1.7517294751790036,0.5000000000000002,0.0,True,converged,0.2862946249952074,7,1,1.751915299895963,1.7518310014104939,0.5000871464352594,0.007502430144713775,0.03126272259224089,True,45.0,45.0,
14,33,200,True,converged,8.300938844680786,3.0,1.7388545101164101,0.5000151251090083,0.0,True,converged,0.013912166992668062,1,1,1.7388983571283592,1.7388148496250395,0.5000495635584663,0.0007336072905562884,0.003181296292319452,True,53.0,53.0,
14,34,200,True,converged,36.4573929309845,4.0,1.2732426715382803,0.5000000000470529,0.0,True,converged,0.05314429200370796,3,1,1.273313063690255,1.2732519027727514,0.5004128969952776,0.0035042574054652614,0.011846353333848708,True,42.0,42.0,
14,35,200,True,converged,69.57943606376648,5.0,0.9709844661238121,0.5000000000392475,0.0,True,converged,0.33797208400210366,7,1,0.9710664335289121,0.9710193337296856,0.5000967618988291,0.006434254361339385,0.03009140868499189,True,40.0,40.0,
14,36,200,True,converged,16.995861768722534,3.0,0.957204724979984,0.5000090632239687,0.0,True,converged,0.016842042008647695,1,1,0.9572294538243793,0.9571833692477902,0.5000197386146427,0.0021071038035299972,0.009104295885373278,True,50.0,50.0,
14,37,200,True,converged,4.7532899379730225,2.0,1.7261683006186548,0.49999999999999983,0.0,True,converged,0.034612667019246146,2,1,1.7262125643447017,1.7261297096833332,0.5002168171072364,0.0008511124819240034,0.0034266408224657373,True,47.0,47.0,
14,38,200,True,converged,13.490789890289307,4.0,2.153944539654564,0.5000341944727593,0.0,True,converged,0.032088292005937546,2,1,2.1540386119811354,2.153935085734756,0.5008267674814649,0.009331136908243704,0.03227695623277554,True,49.0,49.0,
14,39,200,True,converged,31.031219959259033,3.0,1.6789829051891425,0.5000000000000001,0.0,True,converged,0.08429987501585856,4,1,1.6790559005703594,1.6789701374463217,0.5000045975405267,0.0033258534824692505,0.010365512872132296,True,44.0,44.0,
14,40,200,True,converged,65.82267498970032,9.0,1.5016910405832544,0.4999999999999997,0.0,True,converged,1.2578066250134725,7,1,1.5002826332295525,1.5002095215711548,0.5000004808744856,0.1499741728883987,0.7199339355261022,False,47.0,47.0,
14,41,200,True,converged,19.914351224899292,3.0,1.3445378961607308,0.5000000383315981,0.0,True,converged,0.034846374997869134,2,1,1.3446384679057788,1.3445739091319628,0.502711730868256,0.003187043835887855,0.011297569044894479,True,45.0,45.0,
14,42,200,True,converged,7.955699920654297,2.0,1.090815269664097,0.5000063066153116,0.0,True,converged,0.035136791004333645,2,1,1.0908533061877526,1.0908009292407952,0.5000282172824401,0.0034805784732747837,0.015032639164986407,True,29.0,29.0,
14,43,200,True,converged,13.429805040359497,3.0,1.888122593420154,0.5000000000255835,0.0,True,converged,0.0937453749938868,4,1,1.8882060303920896,1.8881148007668052,0.5000522041869084,0.005963187197043719,0.021146558271760454,True,50.0,50.0,
14,44,200,True,converged,2.241154193878174,2.0,1.1917633065312048,0.5000066143243832,0.0,True,converged,0.033564999990630895,2,1,1.191797370426488,1.1917401668273762,0.500922413406454,0.001762244359470205,0.006255919889888804,True,35.0,35.0,
14,45,200,True,converged,80.72594022750854,4.0,0.9985779458826675,0.500000009367089,0.0,True,converged,0.06339245801791549,3,1,0.9986257633520601,0.9985761483205977,0.5000440430454967,0.0043101470900918345,0.016325760768176076,True,48.0,48.0,
14,46,200,True,converged,21.3439838886261,4.0,1.5416770431925717,0.5000000000022321,0.0,True,converged,0.05333212501136586,3,1,1.541751420393606,1.5416772077637488,0.5000460119898235,0.0048754327292013,0.017014773678089627,True,47.0,47.0,
14,47,200,True,converged,8.892789125442505,2.0,1.3087500844761224,0.5000004328282758,0.0,True,converged,0.016124040994327515,1,1,1.308787115600231,1.308724271854074,0.5005387568094507,0.00029872149083943534,0.00124014095789853,True,44.0,44.0,
14,48,200,False,infeasible,,,,,,True,converged,0.18915199997718446,6,1,2.079149919131533,2.079049365113556,0.5000051519748578,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=0.008254823826146828, dual_res=6.206219799426149e-05"
14,49,200,True,converged,18.098335027694702,4.0,1.3678889820868791,0.5000183399706848,0.0,True,converged,0.057508708006935194,3,1,1.3679352067923436,1.3678692985892622,0.5000015558869478,0.0016188818698174327,0.006986493336736069,True,52.0,52.0,
16,0,200,True,converged,15.761729955673218,3.0,1.5036461060459938,0.5000000000027495,0.0,True,converged,0.04469720899942331,2,1,1.5037401945976865,1.5036679291634185,0.5017933945718013,0.004212566775360525,0.01769189870341719,True,52.0,52.0,
16,1,200,True,converged,12.683443784713745,2.0,1.2940840052602594,0.5000249105015617,0.0,True,converged,0.0705631659948267,3,1,1.2941357775620341,1.2940736492773552,0.5001018846754078,0.0019247381834143215,0.009471853074701058,True,64.0,64.0,
16,2,200,True,converged,47.32083511352539,7.0,1.4051024144645552,0.4999736272147576,0.0,True,converged,0.35017212500679307,6,1,1.4052254391712757,1.4051572244673567,0.5000000101372565,0.006211918509689588,0.028261840888359285,True,69.0,69.0,
16,3,200,True,converged,17.965485095977783,3.0,1.9907038903171275,0.5000004115811906,0.0,True,converged,0.07027825000113808,3,1,1.9908501594444012,1.990754575677844,0.5015412235342462,0.010111643758725579,0.05089574675664674,True,61.0,61.0,
16,4,200,True,converged,17.5922429561615,3.0,1.4610657837891363,0.5000195839554393,0.0,True,converged,0.12542737502371892,4,1,1.4611399978926456,1.4610698240719104,0.5001971062040401,0.006473998352768012,0.024845277477072734,True,51.0,51.0,
16,5,200,True,converged,26.21350407600403,4.0,1.8575284605402764,0.5000000007989586,0.0,True,converged,0.3537667080236133,5,1,1.8576462630667872,1.8575570940529254,0.5002553100182086,0.0050374389269926744,0.022764172764586338,True,58.0,58.0,
16,6,200,True,converged,11.345715045928955,2.0,2.025268773189381,0.5,0.0,True,converged,0.11942675002501346,4,1,2.0253516727771577,2.0252544436457818,0.5000717665245867,0.005140721350038842,0.022826910249332304,True,41.0,41.0,
16,7,200,True,converged,118.49959707260132,5.0,1.8476332620420095,0.5000000000000006,0.0,True,converged,0.18066083299345337,5,1,1.8478015414523847,1.8477116731112109,0.500640090854836,0.010387935671969495,0.04020600222833659,True,82.0,82.0,
16,8,200,True,converged,32.7894082069397,3.0,1.9927707904116962,0.5000000002364478,0.0,True,converged,0.2645457499893382,6,1,1.9928493961262554,1.9927533055187137,0.5000570423961033,0.0036249949269330003,0.011578419431074145,True,63.0,63.0,
16,9,200,True,converged,10.11677885055542,2.0,0.913109194593562,0.500063452005261,0.0,True,converged,0.021601874992484227,1,1,0.91313683829072,0.9130930057179862,0.501383174177873,0.002310854451767092,0.010603927891401022,True,41.0,41.0,
16,10,200,True,converged,82.90819215774536,4.0,2.1797630112005986,0.5000000000106861,0.0,True,converged,0.7393977920000907,6,1,2.1798993226717127,2.179794357811799,0.5001028542322018,0.007184099032752588,0.026227530983762532,True,73.0,73.0,
16,11,200,True,converged,22.41702914237976,4.0,1.60553813055906,0.5000000000000515,0.0,True,converged,0.446494083997095,7,1,1.6056499192957583,1.6055727570580702,0.5001512790398219,0.008365936622546501,0.0309860250273361,True,65.0,65.0,
16,12,200,True,converged,20.28113889694214,3.0,1.6665405857427864,0.5000169053189947,0.0,True,converged,0.022339791990816593,1,1,1.6665820301351304,1.6665018727170025,0.50000001075713,0.0014658738659478325,0.006685503201521437,True,65.0,65.0,
16,13,200,True,converged,87.97195076942444,4.0,1.5875886728226924,0.5000000000005027,0.0,True,converged,0.3246384170197416,6,1,1.587697477966926,1.5876210790157264,0.5002605178372522,0.006291635170900477,0.01867976535216918,True,56.0,56.0,
16,14,200,True,converged,0.045874834060668945,0.0,1.0417937590743922,0.5562235862652355,0.0,True,converged,0.006601125001907349,0,0,1.0418198026161263,1.0417698019391735,0.556224736117458,1.9115846691998552e-05,4.294879969755758e-05,True,32.0,32.0,
